GO,Function,Proteins,Gene Name,Ontology group,Count of protein,Number of proteins detected within the genome,GO frequency within the dataset (%),GO frequency within the genome (%),P-Value,P-Values_BH
GO:0010628,positive regulation of gene expression,A5D791(Evidence code:IEA/Database source:UniProtKB:Q9NZJ5|ens),EIF2AK3,BP,1,1 of 331,0.81,0.3,1,1
GO:0006952,defense response,Q2KIE5(Evidence code:IEA/Database source:InterPro:IPR033899),CXCL2,BP,1,1 of 300,0.81,0.33,1,1
GO:0034622,cellular protein-containing complex assembly,Q58DR2(Evidence code:ISS/Database source:UniProtKB:Q9NXW2),DNAJB12,BP,1,1 of 262,0.81,0.38,1,1
GO:0008104,protein localization,Q08DY1(Evidence code:IEA/Database source:UniProtKB:Q9NQY0|ens),BIN3,BP,1,1 of 497,0.81,0.2,1,1
GO:0006796,phosphate-containing compound metabolic process,F1MNS5(Evidence code:IEA/Database source:UniProtKB:P22413|ens),ENPP1,BP,1,1 of 417,0.81,0.24,1,1
GO:0002376,immune system process,Q8SPF8(Evidence code:IEA/Database source:UniProtKB-KW:KW-0391),BPIFB1,BP,1,1 of 334,0.81,0.3,1,1
GO:0031410,cytoplasmic vesicle,E1BLB8(Evidence code:IEA/Database source:UniProtKB:Q8C7U1|ens),N4BP3,CC,1,1 of 379,0.81,0.26,1,1
GO:0045184,establishment of protein localization,Q3ZC66(Evidence code:ISS/Database source:UniProtKB:Q792Q4),CRIPT,BP,1,1 of 416,0.81,0.24,1,1
GO:0032270,positive regulation of cellular protein metabolic process,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q15848),ADIPOQ,BP,1,1 of 322,0.81,0.31,1,1
GO:0007166,cell surface receptor signaling pathway,A2VDS6(Evidence code:IEA/Database source:InterPro:IPR017981),VIPR1,BP,1,1 of 344,0.81,0.29,1,1
