GO,Function,Proteins,Gene Name,Ontology group,Count of protein,Number of proteins detected within the genome,GO frequency within the dataset (%),GO frequency within the genome (%),P-Value,P-Values_BH
GO:0042383,sarcolemma,P04272(Evidence code:IEA/Database source:UniProtKB:P07356|ens),ANXA2,CC,1,1 of 28,1.06,3.57,0.08158,0.09802
GO:0007420,brain development,Q0IIG8(Evidence code:ISS/Database source:UniProtKB:Q6DHC1),RAB18,BP,1,1 of 28,1.06,3.57,0.08158,0.09802
GO:0007166,cell surface receptor signaling pathway,P26201(Evidence code:IEA/Database source:InterPro:IPR033076)P30932(Evidence code:IBA/Database source:PANTHER:PTN001060286)P00735(Evidence code:IEA/Database source:UniProtKB:P00734|ens), CD36 CD9 F2,BP,3,3 of 344,3.19,0.87,0.08421,0.1005
GO:0019838,growth factor binding,Q9MZ06(Evidence code:IEA/Database source:UniProtKB-KW:KW-0340),FGFBP1,MF,1,1 of 29,1.06,3.45,0.08427,0.1005
GO:0031514,motile cilium,P46193(Evidence code:ISS/Database source:UniProtKB:P10107),ANXA1,CC,1,1 of 29,1.06,3.45,0.08427,0.1005
GO:0042102,positive regulation of T cell proliferation,P46193(Evidence code:ISS/Database source:UniProtKB:P04083),ANXA1,BP,1,1 of 29,1.06,3.45,0.08427,0.1005
GO:0001764,neuron migration,P62261(Evidence code:IEA/Database source:UniProtKB:P62259|ens),YWHAE,BP,1,1 of 29,1.06,3.45,0.08427,0.1005
GO:0045666,positive regulation of neuron differentiation,P61585(Evidence code:IEA/Database source:UniProtKB:P61586|ens),RHOA,BP,1,1 of 29,1.06,3.45,0.08427,0.1005
GO:0000902,cell morphogenesis,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 30,1.06,3.33,0.08696,0.1033
GO:0051170,import into nucleus,Q0IIG8(Evidence code:IEA/Database source:UniProtKB:P35293|ens),RAB18,BP,1,1 of 30,1.06,3.33,0.08696,0.1033
GO:1900182,positive regulation of protein localization to nucleus,P00735(Evidence code:IEA/Database source:UniProtKB:P00734|ens),F2,BP,1,1 of 30,1.06,3.33,0.08696,0.1033
GO:0045766,positive regulation of angiogenesis,P30931(Evidence code:ISS/Database source:UniProtKB:P13726),F3,BP,1,1 of 31,1.06,3.23,0.08963,0.1061
GO:0000165,MAPK cascade,P62261(Evidence code:ISS/Database source:UniProtKB:P62258),YWHAE,BP,1,1 of 31,1.06,3.23,0.08963,0.1061
GO:0050830,defense response to Gram-positive bacterium,P22226(Evidence code:IMP/Database source:),CATHL1,BP,1,1 of 31,1.06,3.23,0.08963,0.1061
GO:1902115,regulation of organelle assembly,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,BP,1,1 of 32,1.06,3.12,0.0923,0.1089
GO:0050660,flavin adenine dinucleotide binding,P80457(Evidence code:IEA/Database source:InterPro:IPR014307|I),XDH,MF,1,1 of 32,1.06,3.12,0.0923,0.1089
GO:0006888,ER to Golgi vesicle-mediated transport,A1L528(Evidence code:IEA/Database source:UniProtKB:P62820|ens),RAB1A,BP,1,1 of 32,1.06,3.12,0.0923,0.1089
GO:1990904,ribonucleoprotein complex,P19120(Evidence code:ISS/Database source:UniProtKB:P11142)P48616(Evidence code:IEA/Database source:UniProtKB:P08670|ens)Q3SYU2(Evidence code:IEA/Database source:UniProtKB:P13639|ens), HSPA8 VIM EEF2,CC,3,3 of 360,3.19,0.83,0.09323,0.1098
GO:0032273,positive regulation of protein polymerization,Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07900|ens),HSP90AA1,BP,1,1 of 33,1.06,3.03,0.09496,0.1116
GO:0019898,extrinsic component of membrane,P31976(Evidence code:ISS/Database source:UniProtKB:P15311),EZR,CC,1,1 of 33,1.06,3.03,0.09496,0.1116
GO:0007010,cytoskeleton organization,Q5E9F7(Evidence code:ISS/Database source:UniProtKB:P23528)P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens), CFL1 RHOA,BP,2,2 of 174,2.13,1.15,0.09527,0.1118
GO:0019210,kinase inhibitor activity,P17248(Evidence code:IEA/Database source:UniProtKB:P23381|ens),WARS,MF,1,1 of 34,1.06,2.94,0.09761,0.1143
GO:0032872,regulation of stress-activated MAPK cascade,Q5E947(Evidence code:IEA/Database source:UniProtKB:P35700|ens),PRDX1,BP,1,1 of 34,1.06,2.94,0.09761,0.1143
GO:0097193,intrinsic apoptotic signaling pathway,P17697(Evidence code:ISS/Database source:UniProtKB:P10909-4),CLU,BP,1,1 of 35,1.06,2.86,0.1002,0.1169
GO:0090501,RNA phosphodiester bond hydrolysis,P15467(Evidence code:IEA/Database source:GO:0004540),RNASE4,BP,1,1 of 35,1.06,2.86,0.1002,0.1169
GO:0042626,"ATPase activity, coupled to transmembrane movement of substances",Q4GZT4(Evidence code:IEA/Database source:InterPro:IPR030256),ABCG2,MF,1,1 of 35,1.06,2.86,0.1002,0.1169
GO:0033138,positive regulation of peptidyl-serine phosphorylation,Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07901|ens),HSP90AA1,BP,1,1 of 36,1.06,2.78,0.1029,0.1193
GO:0000302,response to reactive oxygen species,Q5E947(Evidence code:IEA/Database source:UniProtKB:P35700|ens),PRDX1,BP,1,1 of 36,1.06,2.78,0.1029,0.1193
GO:0007399,nervous system development,Q2KJ93(Evidence code:IEA/Database source:UniProtKB-KW:KW-0524),CDC42,BP,1,1 of 36,1.06,2.78,0.1029,0.1193
GO:0001701,in utero embryonic development,P48616(Evidence code:TAS/Database source:),VIM,BP,1,1 of 36,1.06,2.78,0.1029,0.1193
GO:0006898,receptor-mediated endocytosis,F1N514(Evidence code:IEA/Database source:GO:0005044),CD5L,BP,1,1 of 36,1.06,2.78,0.1029,0.1193
GO:0055085,transmembrane transport,Q27960(Evidence code:IEA/Database source:GO:0015293)Q4GZT4(Evidence code:IEA/Database source:InterPro:IPR030256), SLC34A2 ABCG2,BP,2,2 of 183,2.13,1.09,0.1035,0.1199
GO:0034504,protein localization to nucleus,P62261(Evidence code:ISS/Database source:UniProtKB:P62258),YWHAE,BP,1,1 of 37,1.06,2.7,0.1055,0.122
GO:0043066,negative regulation of apoptotic process,P02662(Evidence code:IMP/Database source:)P24627(Evidence code:IDA/Database source:), CSN1S1 LTF,BP,2,2 of 186,2.13,1.08,0.1063,0.1228
GO:0004540,ribonuclease activity,P15467(Evidence code:IBA/Database source:PANTHER:PTN001350296),RNASE4,MF,1,1 of 38,1.06,2.63,0.1081,0.1248
GO:0030198,extracellular matrix organization,P08037(Evidence code:IEA/Database source:UniProtKB:P15535|ens),B4GALT1,BP,1,1 of 39,1.06,2.56,0.1107,0.1273
GO:0034599,cellular response to oxidative stress,O97680(Evidence code:IBA/Database source:PANTHER:PTN000047179),TXN,BP,1,1 of 39,1.06,2.56,0.1107,0.1273
GO:0015293,symporter activity,Q27960(Evidence code:IEA/Database source:UniProtKB-KW:KW-0769),SLC34A2,MF,1,1 of 39,1.06,2.56,0.1107,0.1273
GO:0051099,positive regulation of binding,P04272(Evidence code:IEA/Database source:UniProtKB:P07356|ens),ANXA2,BP,1,1 of 40,1.06,2.5,0.1133,0.13
GO:0051536,iron-sulfur cluster binding,P80457(Evidence code:IEA/Database source:InterPro:IPR001041|I),XDH,MF,1,1 of 40,1.06,2.5,0.1133,0.13
GO:0005770,late endosome,Q3T0F5(Evidence code:ISS/Database source:UniProtKB:P51149),RAB7A,CC,1,1 of 41,1.06,2.44,0.1159,0.1328
GO:0030100,regulation of endocytosis,Q58DS9(Evidence code:IBA/Database source:PANTHER:PTN001179601),RAB5C,BP,1,1 of 42,1.06,2.38,0.1185,0.1356
GO:0016485,protein processing,P30931(Evidence code:IEA/Database source:UniProtKB:P13726|ens),F3,BP,1,1 of 44,1.06,2.27,0.1237,0.1408
GO:0072659,protein localization to plasma membrane,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,BP,1,1 of 44,1.06,2.27,0.1237,0.1408
GO:0007204,positive regulation of cytosolic calcium ion concentration,P26201(Evidence code:ISS/Database source:UniProtKB:Q08857),CD36,BP,1,1 of 44,1.06,2.27,0.1237,0.1408
GO:0050900,leukocyte migration,P08037(Evidence code:IEA/Database source:UniProtKB:P15535|ens),B4GALT1,BP,1,1 of 44,1.06,2.27,0.1237,0.1408
GO:0008233,peptidase activity,P00735(Evidence code:IEA/Database source:UniProtKB-KW:KW-0645)P24627(Evidence code:IEA/Database source:UniProtKB-KW:KW-0645), F2 LTF,MF,2,2 of 205,2.13,0.98,0.1244,0.1415
GO:0008270,zinc ion binding,P28783(Evidence code:IEA/Database source:InterPro:IPR028475)P28782(Evidence code:IEA/Database source:InterPro:IPR028474), S100A9 S100A8,MF,2,2 of 207,2.13,0.97,0.1263,0.1428
GO:0070507,regulation of microtubule cytoskeleton organization,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 45,1.06,2.22,0.1262,0.1428
GO:0008217,regulation of blood pressure,P02666(Evidence code:IEA/Database source:UniProtKB-KW:KW-0382),CSN2,BP,1,1 of 45,1.06,2.22,0.1262,0.1428
GO:0005882,intermediate filament,P48616(Evidence code:IEA/Database source:InterPro:IPR001664|I),VIM,CC,1,1 of 45,1.06,2.22,0.1262,0.1428
GO:0052689,carboxylic ester hydrolase activity,P11151(Evidence code:IEA/Database source:InterPro:IPR000734|I),LPL,MF,1,1 of 45,1.06,2.22,0.1262,0.1428
GO:0050714,positive regulation of protein secretion,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,BP,1,1 of 46,1.06,2.17,0.1288,0.1453
GO:0009055,electron transfer activity,P80457(Evidence code:IEA/Database source:InterPro:IPR001041|I),XDH,MF,1,1 of 46,1.06,2.17,0.1288,0.1453
GO:0046883,regulation of hormone secretion,P46193(Evidence code:ISS/Database source:UniProtKB:P04083),ANXA1,BP,1,1 of 47,1.06,2.13,0.1314,0.1478
GO:0006816,calcium ion transport,P02666(Evidence code:IBA/Database source:PANTHER:PTN000161175),CSN2,BP,1,1 of 47,1.06,2.13,0.1314,0.1478
GO:0007187,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",P46193(Evidence code:ISS/Database source:UniProtKB:P04083),ANXA1,BP,1,1 of 48,1.06,2.08,0.1339,0.1505
GO:0043025,neuronal cell body,Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07901|ens),HSP90AA1,CC,1,1 of 50,1.06,2,0.139,0.1558
GO:0002793,positive regulation of peptide secretion,P28782(Evidence code:IEA/Database source:UniProtKB:P27005|ens),S100A8,BP,1,1 of 50,1.06,2,0.139,0.1558
GO:0090305,nucleic acid phosphodiester bond hydrolysis,P15467(Evidence code:IEA/Database source:GO:0004519),RNASE4,BP,1,1 of 51,1.06,1.96,0.1415,0.1585
GO:0006469,negative regulation of protein kinase activity,P17248(Evidence code:IEA/Database source:UniProtKB:P23381|ens),WARS,BP,1,1 of 52,1.06,1.92,0.144,0.1609
GO:0002685,regulation of leukocyte migration,P46193(Evidence code:ISS/Database source:UniProtKB:P10107),ANXA1,BP,1,1 of 52,1.06,1.92,0.144,0.1609
GO:0004519,endonuclease activity,P15467(Evidence code:IEA/Database source:UniProtKB-KW:KW-0255),RNASE4,MF,1,1 of 53,1.06,1.89,0.1465,0.1635
GO:0031396,regulation of protein ubiquitination,Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07900|ens),HSP90AA1,BP,1,1 of 54,1.06,1.85,0.149,0.1659
GO:0016779,nucleotidyltransferase activity,Q07130(Evidence code:IEA/Database source:UniProtKB-KW:KW-0548),UGP2,MF,1,1 of 54,1.06,1.85,0.149,0.1659
GO:0060271,cilium assembly,Q3SX14(Evidence code:ISS/Database source:UniProtKB:P06396),GSN,BP,1,1 of 55,1.06,1.82,0.1515,0.1685
GO:0010975,regulation of neuron projection development,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 57,1.06,1.75,0.1564,0.1734
GO:0051020,GTPase binding,Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07900|ens),HSP90AA1,MF,1,1 of 57,1.06,1.75,0.1564,0.1734
GO:0030141,secretory granule,P24627(Evidence code:IEA/Database source:UniProtKB:P02788|ens),LTF,CC,1,1 of 57,1.06,1.75,0.1564,0.1734
GO:0000287,magnesium ion binding,Q9XSG3(Evidence code:IEA/Database source:InterPro:IPR019818),IDH1,MF,1,1 of 58,1.06,1.72,0.1589,0.176
GO:0022900,electron transport chain,P80457(Evidence code:IEA/Database source:GO:0009055),XDH,BP,1,1 of 59,1.06,1.69,0.1614,0.1785
GO:0043235,receptor complex,Q4GZT4(Evidence code:IBA/Database source:PANTHER:PTN001829432),ABCG2,CC,1,1 of 61,1.06,1.64,0.1663,0.1835
GO:0031334,positive regulation of protein complex assembly,P17248(Evidence code:IEA/Database source:UniProtKB:P23381|ens),WARS,BP,1,1 of 61,1.06,1.64,0.1663,0.1835
GO:0045861,negative regulation of proteolysis,P00735(Evidence code:IEA/Database source:UniProtKB:P00734|ens),F2,BP,1,1 of 62,1.06,1.61,0.1687,0.1851
GO:0046034,ATP metabolic process,P19120(Evidence code:IEA/Database source:UniProtKB:P11142|ens),HSPA8,BP,1,1 of 62,1.06,1.61,0.1687,0.1851
GO:0002237,response to molecule of bacterial origin,P01888(Evidence code:IEA/Database source:UniProtKB:P01887|ens),B2M,BP,1,1 of 62,1.06,1.61,0.1687,0.1851
GO:0045765,regulation of angiogenesis,P17248(Evidence code:IEA/Database source:UniProtKB:P23381|ens),WARS,BP,1,1 of 62,1.06,1.61,0.1687,0.1851
GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",Q9XSG3(Evidence code:IEA/Database source:InterPro:IPR019818|I),IDH1,MF,1,1 of 62,1.06,1.61,0.1687,0.1851
GO:0030036,actin cytoskeleton organization,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 64,1.06,1.56,0.1736,0.1902
GO:0006486,protein glycosylation,P08037(Evidence code:IEA/Database source:UniPathway:UPA00378),B4GALT1,BP,1,1 of 66,1.06,1.52,0.1784,0.1953
GO:0043231,intracellular membrane-bounded organelle,P04272(Evidence code:IDA/Database source:)P17697(Evidence code:IEA/Database source:UniProtKB-KW:KW-0492), ANXA2 CLU,CC,2,2 of 1927,2.13,0.1,0.179,0.1957
GO:0003824,catalytic activity,E1BGX8(Evidence code:IEA/Database source:InterPro:IPR011041)Q71SP7(Evidence code:IEA/Database source:InterPro:IPR016039), HHIPL2 FASN,MF,2,2 of 1952,2.13,0.1,0.1801,0.1966
GO:0051346,negative regulation of hydrolase activity,P15497(Evidence code:IEA/Database source:UniProtKB:Q00623|ens),APOA1,BP,1,1 of 67,1.06,1.49,0.1808,0.1972
GO:0016757,"transferase activity, transferring glycosyl groups",P08037(Evidence code:IEA/Database source:InterPro:IPR003859),B4GALT1,MF,1,1 of 69,1.06,1.45,0.1856,0.2022
GO:0034976,response to endoplasmic reticulum stress,P05307(Evidence code:IBA/Database source:PANTHER:PTN000432607),P4HB,BP,1,1 of 70,1.06,1.43,0.188,0.2046
GO:0031647,regulation of protein stability,P19120(Evidence code:IEA/Database source:UniProtKB:P11142|ens),HSPA8,BP,1,1 of 71,1.06,1.41,0.1904,0.207
GO:0016874,ligase activity,P17248(Evidence code:IEA/Database source:UniProtKB-KW:KW-0436),WARS,MF,1,1 of 72,1.06,1.39,0.1927,0.2091
GO:0007283,spermatogenesis,G3N2D8(Evidence code:IEA/Database source:UniProtKB:Q60928|ens),GGT1,BP,1,1 of 72,1.06,1.39,0.1927,0.2091
GO:0030246,carbohydrate binding,Q2KIS7(Evidence code:IEA/Database source:UniProtKB-KW:KW-0430),CLEC3B,MF,1,1 of 73,1.06,1.37,0.1951,0.2111
GO:0005929,cilium,P46193(Evidence code:IEA/Database source:UniProtKB-KW:KW-0969),ANXA1,CC,1,1 of 73,1.06,1.37,0.1951,0.2111
GO:0006811,ion transport,Q27960(Evidence code:IEA/Database source:UniProtKB-KW:KW-0406)P24627(Evidence code:IEA/Database source:UniProtKB-KW:KW-0406), SLC34A2 LTF,BP,2,2 of 278,2.13,0.72,0.1989,0.215
GO:0002682,regulation of immune system process,Q3SZR3(Evidence code:IEA/Database source:InterPro:IPR001500)G3N2D8(Evidence code:IEA/Database source:UniProtKB:Q60928|ens), ORM1 GGT1,BP,2,2 of 279,2.13,0.72,0.2,0.2159
GO:0005681,spliceosomal complex,P19120(Evidence code:IEA/Database source:UniProtKB-KW:KW-0747),HSPA8,CC,1,1 of 76,1.06,1.32,0.2021,0.218
GO:0004518,nuclease activity,P15467(Evidence code:IEA/Database source:UniProtKB-KW:KW-0540),RNASE4,MF,1,1 of 79,1.06,1.27,0.2091,0.225
GO:0000151,ubiquitin ligase complex,P19120(Evidence code:IEA/Database source:UniProtKB:P11142|ens),HSPA8,CC,1,1 of 79,1.06,1.27,0.2091,0.225
GO:0031966,mitochondrial membrane,Q4GZT4(Evidence code:IEA/Database source:UniProtKB-SubCell:SL)P17697(Evidence code:IEA/Database source:UniProtKB-SubCell:SL), ABCG2 CLU,CC,2,2 of 289,2.13,0.69,0.2106,0.2264
GO:0009615,response to virus,P79345(Evidence code:IEA/Database source:UniProtKB:P61916|ens),NPC2,BP,1,1 of 80,1.06,1.25,0.2114,0.227
GO:0032956,regulation of actin cytoskeleton organization,P61585(Evidence code:IEA/Database source:UniProtKB:P61586|ens),RHOA,BP,1,1 of 82,1.06,1.22,0.216,0.2317
GO:0016829,lyase activity,Q71SP7(Evidence code:IEA/Database source:UniProtKB-KW:KW-0456),FASN,MF,1,1 of 83,1.06,1.2,0.2183,0.2339
GO:0019221,cytokine-mediated signaling pathway,P30931(Evidence code:IBA/Database source:PANTHER:PTN000466212),F3,BP,1,1 of 86,1.06,1.16,0.2252,0.241
GO:0031982,vesicle,P12763(Evidence code:IDA/Database source:)P04272(Evidence code:IDA/Database source:)G3N2D8(Evidence code:IEA/Database source:UniProtKB:Q60928|ens)P61585(Evidence code:IEA/Database source:UniProtKB:P61586|ens)Q27960(Evidence code:IBA/Database source:PANTHER:PTN001293650), AHSG ANXA2 GGT1 RHOA SLC34A2,CC,5,5 of 1000,5.32,0.5,0.2266,0.2419
GO:0001932,regulation of protein phosphorylation,Q3T149(Evidence code:ISS/Database source:UniProtKB:P04792)P15497(Evidence code:IEA/Database source:UniProtKB:Q00623|ens), HSPB1 APOA1,BP,2,2 of 304,2.13,0.66,0.2266,0.2419
GO:0001664,G-protein coupled receptor binding,P19120(Evidence code:IEA/Database source:UniProtKB:P11142|ens),HSPA8,MF,1,1 of 88,1.06,1.14,0.2297,0.245
GO:0050839,cell adhesion molecule binding,P31976(Evidence code:ISS/Database source:UniProtKB:P15311),EZR,MF,1,1 of 89,1.06,1.12,0.2319,0.2471
GO:0022604,regulation of cell morphogenesis,Q5E9F7(Evidence code:ISS/Database source:UniProtKB:P23528),CFL1,BP,1,1 of 90,1.06,1.11,0.2342,0.2492
GO:0001933,negative regulation of protein phosphorylation,P17248(Evidence code:IEA/Database source:UniProtKB:P23381|ens),WARS,BP,1,1 of 91,1.06,1.1,0.2364,0.2513
GO:0006897,endocytosis,A1L528(Evidence code:IEA/Database source:UniProtKB:P62820|ens),RAB1A,BP,1,1 of 96,1.06,1.04,0.2475,0.2628
GO:0008134,transcription factor binding,P63103(Evidence code:IEA/Database source:UniProtKB:P63104|ens),YWHAZ,MF,1,1 of 98,1.06,1.02,0.2519,0.2672
GO:0030335,positive regulation of cell migration,Q0VCX2(Evidence code:ISS/Database source:UniProtKB:P11021),HSPA5,BP,1,1 of 100,1.06,1,0.2563,0.2715
GO:0008380,RNA splicing,P19120(Evidence code:IEA/Database source:UniProtKB-KW:KW-0508),HSPA8,BP,1,1 of 106,1.06,0.94,0.2692,0.2849
GO:0051345,positive regulation of hydrolase activity,P15497(Evidence code:IEA/Database source:UniProtKB:P02647|ens),APOA1,BP,1,1 of 107,1.06,0.93,0.2713,0.2869
GO:0005759,mitochondrial matrix,P10790(Evidence code:IEA/Database source:UniProtKB-SubCell:SL),FABP3,CC,1,1 of 111,1.06,0.9,0.2798,0.2955
GO:0008047,enzyme activator activity,P00735(Evidence code:IEA/Database source:UniProtKB:P19221|ens),F2,MF,1,1 of 113,1.06,0.88,0.284,0.2996
GO:0009314,response to radiation,O97680(Evidence code:ISS/Database source:UniProtKB:P10599),TXN,BP,1,1 of 114,1.06,0.88,0.2861,0.3015
GO:0000122,negative regulation of transcription by RNA polymerase II,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,BP,1,1 of 115,1.06,0.87,0.2882,0.3034
GO:0033993,response to lipid,P26201(Evidence code:ISS/Database source:UniProtKB:Q08857),CD36,BP,1,1 of 122,1.06,0.82,0.3026,0.3182
GO:0006397,mRNA processing,P19120(Evidence code:IEA/Database source:UniProtKB-KW:KW-0507),HSPA8,BP,1,1 of 123,1.06,0.81,0.3047,0.32
GO:1903827,regulation of cellular protein localization,Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07901|ens),HSP90AA1,BP,1,1 of 125,1.06,0.8,0.3087,0.3236
GO:0006468,protein phosphorylation,Q5E9F7(Evidence code:IEA/Database source:UniProtKB:P18760|ens),CFL1,BP,1,1 of 125,1.06,0.8,0.3087,0.3236
GO:0051301,cell division,P61585(Evidence code:IEA/Database source:UniProtKB-KW:KW-0132),RHOA,BP,1,1 of 126,1.06,0.79,0.3107,0.325
GO:0030659,cytoplasmic vesicle membrane,P46193(Evidence code:IEA/Database source:UniProtKB-SubCell:SL),ANXA1,CC,1,1 of 126,1.06,0.79,0.3107,0.325
GO:0050790,regulation of catalytic activity,P19803(Evidence code:IEA/Database source:GO:0005094)P50397(Evidence code:IEA/Database source:GO:0005092), ARHGDIA GDI2,BP,2,2 of 388,2.13,0.52,0.3166,0.3307
GO:0001817,regulation of cytokine production,P24627(Evidence code:IEA/Database source:InterPro:IPR030684),LTF,BP,1,1 of 131,1.06,0.76,0.3207,0.3347
GO:0004857,enzyme inhibitor activity,P02666(Evidence code:IEA/Database source:UniProtKB-KW:KW-0481),CSN2,MF,1,1 of 139,1.06,0.72,0.3365,0.3507
GO:0005975,carbohydrate metabolic process,P08037(Evidence code:IEA/Database source:InterPro:IPR003859),B4GALT1,BP,1,1 of 144,1.06,0.69,0.3461,0.3603
GO:0007275,multicellular organism development,Q0IIG8(Evidence code:IEA/Database source:UniProtKB-KW:KW-0217),RAB18,BP,1,1 of 145,1.06,0.69,0.348,0.3619
GO:0000139,Golgi membrane,A1L528(Evidence code:IBA/Database source:PANTHER:PTN000634841),RAB1A,CC,1,1 of 147,1.06,0.68,0.3518,0.3655
GO:0007049,cell cycle,P61585(Evidence code:IEA/Database source:UniProtKB-KW:KW-0131),RHOA,BP,1,1 of 151,1.06,0.66,0.3593,0.3729
GO:0030154,cell differentiation,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens)Q2KJ93(Evidence code:IEA/Database source:UniProtKB-KW:KW-0221), RHOA CDC42,BP,2,2 of 434,2.13,0.46,0.3649,0.3779
GO:0043005,neuron projection,P48616(Evidence code:IEA/Database source:UniProtKB:P20152|ens),VIM,CC,1,1 of 154,1.06,0.65,0.3649,0.3779
